gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Basophils LN	Basophils pri	CAF LN	CAF pri	CD8+ NKT-like LN	CD8+ NKT-like pri	Effector CD8+ T LN	Effector CD8+ T pri	Luminal LN	Luminal pri	Macrophages LN	Macrophages pri	Myeloid Dendritic LN	Myo LN	Myo pri	Naive B LN	Naive B pri	Naive CD4+ T LN	Naive CD4+ T pri	Neutrophils LN	Neutrophils pri	Plasma B LN	Plasma B pri	Plasmacytoid Dendritic LN	Plasmacytoid Dendritic pri
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC06EFB9697	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC027A5CF3D	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC01CC760EE	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0F68FD442	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0908CF012	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0E7F51B25	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC031A56DEB	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0E8623846	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0B9D5B3BB	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC08F2BED38	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC061351B3F	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC077E857AE	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC07648DD90	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC01C2F8BE5	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC028E09B43	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC05E81C125	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC02EBDBB5C	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0D8F589A1	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0942D4B76	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0434B6726	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0BB739BFE	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC09F5F81CF	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0F9E07951	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC005D197A2	0.0	0.0	0.183	0.134	0.0	0.0	0.0	0.0	0.15	0.062	0.0	0.016	0.0	0.0	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0B51DC960	0.0	0.0	0.0	0.043	0.137	0.009	0.0	0.0	0.0	0.043	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.066	0.028	0.0	0.114	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0AFC650CD	0.0	0.0	0.0	0.043	0.137	0.009	0.0	0.0	0.0	0.043	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.066	0.028	0.0	0.114	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC03F1C301F	0.0	0.0	0.0	0.043	0.137	0.009	0.0	0.0	0.0	0.043	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.066	0.028	0.0	0.114	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0B51DC960	0.0	0.0	0.0	0.043	0.137	0.009	0.0	0.0	0.0	0.043	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.066	0.028	0.0	0.114	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0AFC650CD	0.0	0.0	0.0	0.043	0.137	0.009	0.0	0.0	0.0	0.043	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.066	0.028	0.0	0.114	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC03F1C301F	0.0	0.0	0.0	0.043	0.137	0.009	0.0	0.0	0.0	0.043	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.066	0.028	0.0	0.114	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	0.0	0.0	0.0	0.043	0.202	0.009	0.0	0.0	0.06	0.075	0.0	0.023	0.0	0.0	0.016	0.0	0.0	0.081	0.037	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0152439C2	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC036120F96	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC04B4CB182	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC03170177A	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC094731290	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0B7534B27	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC073C44F4A	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC029073BCD	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F2C233F1	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC061770B43	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0318621C2	0.0	0.472	0.635	0.958	0.0	0.0	0.0	0.04	1.976	1.331	0.0	0.078	0.0	1.445	1.705	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC095AB303B	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC07B7E6361	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A49C6C7E	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC00BD4551E	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A81AF307	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC050F278B4	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC051E1E7D7	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0D6D44FE1	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E0F34C9F	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0B18D6471	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E713417E	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0EB5D8E44	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC01EBF0CE9	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E5BBC28B	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC090AC04CE	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0C644006E	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC094C611B7	0.0	0.0	0.058	0.335	0.0	0.043	0.24	0.013	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0147DCB06	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC04F7D62D5	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC06037057B	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0148F76F0	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0782ECD47	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0EB633CED	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0675C8528	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0512E3581	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0AE0AAAFB	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0ADD9F3A1	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0D32DCC97	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0BE1E619E	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0637CC9D5	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC00BDFD604	0.0	0.0	0.141	0.269	0.0	0.0	0.0	0.007	0.045	0.059	0.0	0.078	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0EFF2AFBD	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC044BB9279	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0827E3502	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0B0BAF8DB	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0671450D5	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC066A4E191	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC03753E185	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0E11F543C	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC081B09E04	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC02753B9BD	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC01D3E6936	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC092C6BB7D	0.0	0.276	0.313	0.689	0.081	0.043	0.0	0.104	2.133	1.705	0.0	0.014	0.0	1.573	0.972	0.082	0.0	0.14	0.0	0.0	0.0	0.199	0.032	0.0	0.0
