gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CAF LN	CAF pri	CD4_CM LN	CD4_CM pri	CD4_EM LN	CD4_EM pri	CD4_Naive LN	CD4_Naive pri	CD8_CM LN	CD8_CM pri	CD8_EM LN	CD8_EM pri	CD8_Naive LN	CD8_Naive pri	CD8_TEMRA LN	CD8_TEMRA pri	Luminal LN	Luminal pri	MAIT pri	Myo LN	Myo pri	Treg LN	Treg pri	gdT LN	gdT pri
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS03262D418	0.0	0.287	0.0	0.0	0.0	0.0	0.0	0.0	0.374	0.0	0.0	0.037	0.156	0.0	0.0	0.135	0.0	0.0	0.0	0.54	0.276	0.0	0.0	0.0	0.0
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0DDF6C456	0.0	0.062	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.019	0.031	0.0	0.0	0.005	0.0	0.0	0.0	0.0
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0AC3CE834	0.0	0.062	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.019	0.031	0.0	0.0	0.005	0.0	0.0	0.0	0.0
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0CD0854FD	0.0	0.062	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.019	0.031	0.0	0.0	0.005	0.0	0.0	0.0	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS0BD5DC77B	0.0	0.042	0.0	0.025	0.0	0.013	0.0	0.0	0.0	0.09	0.201	0.0	0.068	0.0	0.0	0.0	0.772	0.422	0.0	0.0	0.215	0.068	0.111	0.0	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS0D4C69A69	0.0	0.042	0.0	0.025	0.0	0.013	0.0	0.0	0.0	0.09	0.201	0.0	0.068	0.0	0.0	0.0	0.772	0.422	0.0	0.0	0.215	0.068	0.111	0.0	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS06C20661D	0.0	0.042	0.0	0.025	0.0	0.013	0.0	0.0	0.0	0.09	0.201	0.0	0.068	0.0	0.0	0.0	0.772	0.422	0.0	0.0	0.215	0.068	0.111	0.0	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS08675109C	0.0	0.042	0.0	0.025	0.0	0.013	0.0	0.0	0.0	0.09	0.201	0.0	0.068	0.0	0.0	0.0	0.772	0.422	0.0	0.0	0.215	0.068	0.111	0.0	0.0
SLITRK1	Q96PX8	False	SLIK1_HUMAN		CPI-SS0E4DCF694	0.0	0.002	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.007	0.0	0.0	1.901	0.0
SLITRK1	Q96PX8	False	SLIK1_HUMAN		CPI-SS06602B42B	0.0	0.002	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.007	0.0	0.0	1.901	0.0
SLITRK2	Q9H156	False	SLIK2_HUMAN		CPI-SS0620B49D4	0.0	0.102	0.0	0.01	0.0	0.007	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.031	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SLITRK2	Q9H156	False	SLIK2_HUMAN		CPI-SS03ACF41DF	0.0	0.102	0.0	0.01	0.0	0.007	0.0	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.031	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SLITRK4	Q8IW52	False	SLIK4_HUMAN		CPI-SS08AFCDA64	0.0	0.26	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.302	0.291	0.0	0.696	0.022	0.0	0.0	0.0	0.0
SLITRK4	Q8IW52	False	SLIK4_HUMAN		CPI-SS0AE6D82FF	0.0	0.26	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.302	0.291	0.0	0.696	0.022	0.0	0.0	0.0	0.0
SLITRK5	O94991	False	SLIK5_HUMAN		CPI-SS02C8BAA32	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.111	0.0	0.0	0.0	0.176	0.239	0.0	0.0	0.011	0.0	0.0	0.0	0.0
SLITRK6	Q9H5Y7	False	SLIK6_HUMAN		CPI-SS09C1364FD	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565	0.0	0.0	3.449	3.351	0.0	2.15	1.572	0.0	0.0	0.0	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.0	0.049	1.39	1.857	1.559	1.641	0.839	0.932	1.012	1.661	0.659	0.406	0.779	0.808	0.134	0.661	0.0	0.042	0.0	0.0	0.033	0.0	1.327	0.0	0.486
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.353	0.088	3.661	5.947	6.399	6.248	5.328	4.249	7.407	6.604	7.066	6.002	5.621	3.023	6.693	4.976	0.587	1.393	8.009	0.458	2.105	2.89	3.274	4.631	8.25
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.257	0.191	2.228	1.491	1.9	0.772	1.787	2.675	3.449	3.1	3.913	3.608	1.828	2.294	1.989	3.399	0.247	0.08	0.0	0.618	0.161	4.297	5.774	2.211	1.551
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0E14458C9	0.257	0.191	2.228	1.491	1.9	0.772	1.787	2.675	3.449	3.1	3.913	3.608	1.828	2.294	1.989	3.399	0.247	0.08	0.0	0.618	0.161	4.297	5.774	2.211	1.551
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0BA232458	0.257	0.191	2.228	1.491	1.9	0.772	1.787	2.675	3.449	3.1	3.913	3.608	1.828	2.294	1.989	3.399	0.247	0.08	0.0	0.618	0.161	4.297	5.774	2.211	1.551
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	0.0	0.157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	0.0	0.035	0.0	0.0	0.0	0.079	0.0	0.0	0.433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.21	4.559	0.0	0.0	0.094	0.0	0.178	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS042FCC9BE	0.554	0.471	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.364	0.0	0.858	0.602	0.359	0.133	0.74	0.0	0.0	0.0	0.0
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS0CDEE4A57	3.333	2.044	0.0	0.0	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.227	0.015	0.177	0.0	2.975	2.34	0.787	0.0	0.0	0.0
GPR1	P46091	False	GPR1_HUMAN		CPI-SS095A33EE9	0.0	0.61	0.0	0.0	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.02	0.102	0.0	0.0	0.0
GPR1	P46091	False	GPR1_HUMAN		CPI-SS07FF435A6	0.0	0.61	0.0	0.0	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.02	0.102	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.0	0.066	0.0	0.085	0.0	0.01	0.065	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.02	0.261	0.0	0.015	0.334	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS031E35270	0.0	0.066	0.0	0.085	0.0	0.01	0.065	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.02	0.261	0.0	0.015	0.334	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.0	0.066	0.0	0.085	0.0	0.01	0.065	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.02	0.261	0.0	0.015	0.334	0.0	0.0	0.0
RXFP3	Q9NSD7	False	RL3R1_HUMAN		CPI-SS0F8DE3306	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXFP3	Q9NSD7	False	RL3R1_HUMAN		CPI-SS02EF37382	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXFP3	Q9NSD7	False	RL3R1_HUMAN		CPI-SS074617975	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0AD2A36FE	0.0	0.069	0.524	0.02	0.0	0.14	0.106	0.0	0.0	0.291	0.588	0.165	0.289	0.345	0.26	0.427	0.121	0.064	0.671	0.0	0.082	0.0	0.069	0.0	0.076
VLDLR	P98155	False	VLDLR_HUMAN		CPI-SS06DF3325D	0.394	0.557	0.009	0.0	0.0	0.122	0.107	0.0	0.0	0.0	0.0	0.0	0.122	0.066	0.0	0.043	1.341	0.959	0.0	2.114	1.548	0.0	0.0	0.0	0.0
ATP6AP2	O75787	False	RENR_HUMAN		CPI-SS0772C9606	5.715	6.001	2.092	2.279	2.534	1.744	1.327	1.471	2.466	3.11	1.33	2.399	1.531	2.779	1.886	2.367	5.474	4.93	5.294	4.77	6.124	2.838	2.188	2.379	0.63
STRA6	Q9BX79	False	STRA6_HUMAN		CPI-SS0ABEE4D3D	0.897	1.218	0.0	0.0	0.0	0.008	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282	0.08	0.0	0.038	0.0	0.0	0.0	0.047	0.0	0.0	0.0
TLR8	Q9NR97	False	TLR8_HUMAN		CPI-SS016FD0C8A	0.0	0.0	0.081	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.168	0.427	0.0	0.118	0.0	0.038	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	1.869	1.191	0.0	1.531	2.817	0.0	0.0	1.983	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.168	0.427	0.0	0.118	0.0	0.038	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	1.869	1.191	0.0	1.531	2.817	0.0	0.0	1.983	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0ACAB1835	0.168	0.427	0.0	0.118	0.0	0.038	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	1.869	1.191	0.0	1.531	2.817	0.0	0.0	1.983	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.168	0.427	0.0	0.118	0.0	0.038	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	1.869	1.191	0.0	1.531	2.817	0.0	0.0	1.983	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS09B2320BC	0.0	1.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.018	0.052	0.0	0.411	0.0	0.0	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS056D0AD0D	0.0	1.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.018	0.052	0.0	0.411	0.0	0.0	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0C3906934	0.0	1.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.018	0.052	0.0	0.411	0.0	0.0	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS079CAC99C	0.0	1.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.018	0.052	0.0	0.411	0.0	0.0	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.036	0.087	0.078	0.0	0.186	0.344	0.08	0.0	0.0	0.492	1.939	1.395	0.279	0.0	1.871	1.031	0.387	0.887	0.0	5.597	5.874	0.0	0.031	1.517	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.036	0.087	0.078	0.0	0.186	0.344	0.08	0.0	0.0	0.492	1.939	1.395	0.279	0.0	1.871	1.031	0.387	0.887	0.0	5.597	5.874	0.0	0.031	1.517	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.036	0.087	0.078	0.0	0.186	0.344	0.08	0.0	0.0	0.492	1.939	1.395	0.279	0.0	1.871	1.031	0.387	0.887	0.0	5.597	5.874	0.0	0.031	1.517	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.036	0.087	0.078	0.0	0.186	0.344	0.08	0.0	0.0	0.492	1.939	1.395	0.279	0.0	1.871	1.031	0.387	0.887	0.0	5.597	5.874	0.0	0.031	1.517	0.0
GPR37L1	O60883	False	G37L1_HUMAN		CPI-SS075B1AA3A	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.385	0.0	0.0	0.0	0.082	0.151	0.032	0.0	0.0	0.026	0.0	0.047	0.0	0.0
GPR37	O15354	False	GPR37_HUMAN		CPI-SS0D8DE8E59	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.0	0.0	0.0	0.0	0.156	0.038	0.0	0.545	0.045	0.0	0.0	0.0	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS0A612BCEF	0.515	0.526	0.107	0.105	0.0	0.129	0.02	0.0	0.0	0.119	0.0	0.277	0.094	0.927	0.0	0.175	9.283	6.948	0.848	0.0	0.476	0.067	0.122	0.0	0.325
SCTR	P47872	False	SCTR_HUMAN		CPI-SS021F26C73	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.081	0.0	0.0
SCTR	P47872	False	SCTR_HUMAN		CPI-SS02CAD3BF8	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.081	0.0	0.0
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	3.229	2.382	0.617	0.518	1.924	1.692	0.384	0.283	0.557	1.605	0.502	1.106	0.426	0.213	1.512	1.203	0.106	0.287	4.321	0.0	0.094	0.426	0.164	1.422	0.929
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	3.229	2.382	0.617	0.518	1.924	1.692	0.384	0.283	0.557	1.605	0.502	1.106	0.426	0.213	1.512	1.203	0.106	0.287	4.321	0.0	0.094	0.426	0.164	1.422	0.929
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0892F3080	4.921	3.987	0.0	0.267	0.676	0.086	0.0	0.0	0.0	0.163	0.0	0.0	0.034	0.0	0.0	0.0	6.148	5.587	0.0	4.15	4.545	0.479	0.158	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS012F60F11	4.921	3.987	0.0	0.267	0.676	0.086	0.0	0.0	0.0	0.163	0.0	0.0	0.034	0.0	0.0	0.0	6.148	5.587	0.0	4.15	4.545	0.479	0.158	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS011931B0F	4.921	3.987	0.0	0.267	0.676	0.086	0.0	0.0	0.0	0.163	0.0	0.0	0.034	0.0	0.0	0.0	6.148	5.587	0.0	4.15	4.545	0.479	0.158	0.0	0.0
CD72	P21854	False	CD72_HUMAN		CPI-SS0BC7F3EB5	0.156	0.138	0.251	0.351	0.791	0.298	0.14	0.0	0.657	0.299	0.879	0.29	0.547	0.0	1.029	0.65	0.45	0.365	1.308	0.0	0.221	0.0	0.366	0.0	1.157
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0606E97F0	1.114	1.045	0.0	0.086	0.0	0.156	0.024	0.0	0.0	0.06	0.0	0.501	0.0	0.0	0.258	0.0	4.231	3.214	0.0	4.828	4.282	0.0	0.164	0.0	0.41
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0F7113A7D	0.368	0.115	8.56	7.934	8.447	8.255	8.01	7.323	8.281	8.503	9.604	9.597	8.903	8.19	8.836	9.283	0.0	0.029	7.728	0.0	0.036	8.841	9.003	8.978	8.778
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	0.0	0.122	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.0	1.764	1.197	0.0	0.355	0.599	0.0	0.0	0.0	0.0
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS0EBDDDF8A	0.677	0.732	0.425	0.27	1.587	0.358	0.192	0.0	0.0	0.644	0.744	0.562	0.664	0.0	0.654	0.684	0.414	0.176	0.0	0.564	0.374	0.725	0.608	0.0	0.414
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS07B83D2DD	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS0FA7FD0C4	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS036645DBE	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS08C0F914A	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS0C94CDA03	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS0AD4E4479	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1A	P08908	False	5HT1A_HUMAN		CPI-CS06E3461BA	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.019	0.0	0.0	0.0	0.0
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS0E8D11164	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS0C6E55AC9	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS06E0408B7	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS041B20451	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS0CEA5C76F	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS0E6A8AB85	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1B	P28222	False	5HT1B_HUMAN		CPI-CS06A524C62	0.191	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.246	0.0	0.565
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS0654BA8D3	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS07ED33273	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS0ABF585EC	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS08A73BA72	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS04A77F5F0	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS0CB4D5AA2	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1D	P28221	False	5HT1D_HUMAN		CPI-CS004966156	0.048	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0B7FF1D20	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS07F93AAE6	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0B5EFDF87	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS00F1C7E51	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0A104FEB3	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0BAEBE4DB	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS01EA98FFF	1.014	0.437	0.0	0.0	0.0	0.0	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS08B8EB95C	0.0	0.181	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0124AABB1	0.0	0.181	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0D82F92E9	0.0	0.181	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0CA60CF5D	0.0	0.181	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS00BD98DE0	0.0	0.181	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0F3B46E17	0.0	0.181	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
